lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
180,1,120.0,10,10,3,2,1,0,0,0
44,0,192.9,6,9,4,3,0,0,5,0
43,1,82.72,12,16,4,3,2,3,0,1
3,2,0.0,3,14,4,3,1,0,0,1
127,1,146.92,10,2,4,3,2,0,5,1
78,1,105.3,3,24,4,3,0,0,0,1
1,2,142.0,5,3,4,1,0,0,0,1
11,0,160.0,5,24,3,3,0,1,0,1
135,1,79.72,5,9,4,4,1,0,0,0
21,2,139.0,9,15,4,2,0,3,0,1
166,0,110.0,11,1,4,3,0,0,0,0
0,0,114.0,12,3,4,1,0,3,0,1
14,2,170.0,10,7,4,2,0,0,3,1
41,3,189.9,6,27,4,1,1,0,5,1
70,0,100.0,6,3,3,2,0,0,1,1
74,0,87.0,9,18,3,2,0,1,0,1
45,0,98.1,12,8,3,2,0,0,0,1
1,1,101.0,3,9,4,1,0,0,0,1
240,0,80.75,10,27,4,3,1,3,0,0
118,0,110.0,6,6,3,2,1,0,0,1
6,1,0.0,9,23,4,1,0,0,3,1
20,2,80.85,9,2,4,4,0,0,0,1
162,0,168.3,7,4,4,0,1,0,5,0
63,0,80.1,3,28,4,1,1,3,0,0
86,1,79.2,12,2,4,2,1,3,0,1
127,0,91.29,4,15,4,3,2,0,3,1
2,0,109.0,6,2,2,1,0,0,4,1
39,1,134.0,10,2,4,0,2,0,0,0
9,0,78.0,12,16,4,2,1,3,0,1
43,3,127.1,7,3,4,2,2,0,0,1
150,1,90.0,6,16,3,3,0,1,0,1
14,2,145.67,9,2,4,2,1,0,0,1
0,2,89.0,12,23,4,2,0,0,0,1
93,0,118.19,12,30,4,3,0,0,0,1
1,0,96.0,10,1,3,1,0,0,0,1
15,0,81.0,2,19,2,1,0,0,0,1
22,2,159.0,9,24,4,4,2,0,3,1
44,1,95.0,4,23,3,1,2,0,0,1
276,0,95.67,9,22,3,3,0,0,0,1
14,0,105.0,7,21,2,2,0,0,0,0
29,0,72.1,3,4,4,1,0,3,0,1
65,0,122.65,12,21,3,4,0,1,0,1
141,0,132.0,6,3,3,2,1,0,0,1
9,1,155.0,10,17,4,3,1,0,0,1
1,1,139.0,8,26,4,1,0,3,0,1
31,1,51.97,12,19,4,1,0,3,0,1
200,3,82.92,10,31,4,2,1,0,1,1
162,1,99.45,7,5,4,4,0,0,0,1
174,0,70.0,10,10,3,1,1,0,0,0
73,0,62.5,10,28,3,1,0,0,0,1
1,0,105.0,9,1,4,1,0,0,0,1
89,0,150.3,8,23,4,5,0,0,3,0
7,1,90.0,8,17,4,2,1,0,0,1
26,2,133.5,9,12,4,1,1,0,0,1
199,1,74.8,12,23,4,2,2,3,0,0
40,0,95.0,7,26,3,1,0,1,0,1
61,1,82.45,3,12,4,2,2,0,3,1
4,1,0.0,10,1,1,1,0,0,4,1
12,2,130.22,3,1,4,5,0,1,0,0
50,1,90.9,3,28,4,0,1,0,0,1
35,0,79.2,12,7,4,7,2,3,0,0
7,1,97.0,8,19,4,2,0,0,5,1
65,0,91.2,9,5,4,2,1,3,0,0
44,2,219.6,8,10,4,1,0,1,3,1
55,2,80.24,12,24,4,3,2,3,0,1
45,0,75.0,10,30,3,2,2,0,0,1
59,0,113.41,4,12,4,5,2,0,3,1
92,0,70.0,10,7,3,4,0,0,0,1
122,0,114.3,5,12,4,2,0,0,0,0
81,3,110.8,12,30,4,4,0,0,0,1
61,1,120.7,11,21,4,3,1,1,0,1
159,0,105.3,7,19,4,2,0,0,0,0
186,1,90.95,7,21,4,3,1,0,0,1
230,1,137.0,9,6,3,5,0,0,0,0
1,0,79.0,2,14,4,0,1,3,0,0
7,1,98.0,6,22,2,1,0,0,0,1
74,0,85.5,4,8,4,1,0,3,0,0
160,0,106.75,8,8,4,5,2,3,0,0
26,0,99.45,11,3,4,5,1,0,0,1
0,1,97.0,8,19,4,2,0,3,0,1
69,2,137.7,7,27,4,3,0,0,3,1
3,1,54.75,10,1,3,3,1,0,0,1
285,0,100.0,10,3,3,3,1,0,0,0
212,0,78.0,5,20,3,3,2,0,0,1
2,1,81.0,2,6,4,1,0,3,0,1
169,1,77.0,4,22,3,2,2,0,0,1
9,1,80.3,1,15,4,2,1,0,0,1
1,1,139.0,7,19,4,1,0,3,0,0
11,2,124.0,9,4,4,2,0,0,0,1
219,0,74.0,9,4,3,3,2,0,0,1
8,0,56.0,3,1,3,3,0,0,0,1
349,0,123.33,10,4,4,5,1,0,0,0
275,0,110.0,4,17,3,0,2,1,0,0
8,1,120.47,11,7,4,3,1,0,0,1
2,0,65.0,6,29,2,1,0,0,0,1
10,0,166.0,7,23,4,1,0,0,3,1
159,0,144.0,9,19,3,2,1,0,0,0
27,1,91.8,12,27,3,1,2,1,0,1
119,0,140.4,5,27,4,2,1,0,3,0
79,0,152.4,6,16,4,4,2,0,3,1
18,1,142.43,8,27,4,5,2,0,3,0
26,0,76.5,9,17,3,3,1,0,0,1
24,2,87.78,9,19,4,1,1,0,0,1
3,1,31.0,2,26,2,1,0,0,0,1
33,2,161.1,7,17,4,3,2,0,3,1
44,2,98.8,11,22,4,2,0,0,0,1
59,1,94.5,7,24,4,2,2,3,0,1
51,1,83.3,3,21,4,3,1,3,1,1
3,1,145.0,9,21,4,3,1,0,0,1
10,2,90.0,8,28,4,1,0,0,0,1
50,0,60.0,11,12,3,3,2,0,3,1
263,0,110.0,10,21,3,2,0,0,0,0
48,0,98.18,3,15,4,5,1,0,3,0
26,0,65.52,2,11,4,3,0,0,0,1
53,0,90.9,4,2,4,1,0,0,0,0
81,0,119.0,12,23,4,3,2,0,3,1
43,2,99.0,10,15,4,3,1,3,0,1
19,0,80.0,10,6,3,3,0,0,0,1
166,0,110.0,11,1,3,3,0,0,0,0
18,0,113.67,3,19,4,1,2,0,0,0
6,0,65.0,5,23,2,1,1,0,0,1
35,2,103.5,11,26,4,3,0,3,0,1
133,0,189.0,7,23,4,1,0,1,3,0
209,1,128.7,10,21,4,3,2,0,3,0
13,0,156.0,5,6,4,2,0,0,3,1
0,2,107.0,11,14,4,1,0,0,3,1
72,0,105.3,4,16,4,1,0,0,0,0
191,2,101.34,6,4,4,2,2,0,3,0
60,1,84.58,10,16,3,2,2,0,0,1
11,1,140.0,11,5,4,1,0,0,3,0
4,1,64.08,1,25,4,5,3,0,0,1
20,1,86.0,2,8,4,5,3,0,0,0
95,2,89.25,9,18,4,2,1,0,0,1
23,1,101.0,10,7,4,2,0,0,0,1
21,1,140.0,8,29,4,2,1,0,3,0
42,0,114.3,3,12,4,1,1,0,3,1
192,1,72.75,8,8,4,3,1,0,0,1
3,0,0.0,10,6,1,1,0,0,0,1
45,1,79.33,6,19,4,2,2,0,0,1
110,0,94.5,7,25,4,1,2,1,0,0
276,0,61.0,5,13,3,3,2,0,0,0
18,0,149.0,6,12,4,1,2,1,0,1
95,2,90.0,11,20,4,0,2,0,0,0
6,1,88.35,12,19,4,3,1,0,0,1
42,2,135.0,8,30,4,5,2,0,0,1
30,0,140.0,6,2,3,2,0,0,0,1
27,1,93.0,2,18,4,3,0,0,0,1
213,0,130.0,6,7,3,3,0,0,0,0
17,0,102.33,4,2,4,1,2,3,0,0
220,0,104.55,12,21,4,4,1,0,3,1
0,0,87.0,6,15,3,2,0,1,0,1
64,0,144.5,4,9,4,2,2,1,3,1
14,1,79.0,2,13,4,1,2,3,0,1
85,1,132.6,5,15,4,2,2,0,3,1
166,0,72.25,8,2,3,5,1,0,0,0
4,0,110.0,10,10,0,2,1,0,3,1
3,2,146.4,11,3,4,3,2,0,0,1
56,0,125.1,9,11,4,1,2,3,0,0
57,0,126.36,6,3,4,1,0,0,3,0
9,1,81.0,8,19,4,3,0,0,0,1
34,0,159.3,3,25,4,2,0,0,3,0
335,0,80.0,10,13,3,3,0,0,0,1
73,1,100.0,9,15,2,1,0,3,0,0
88,0,96.0,5,3,3,3,0,1,0,1
0,1,89.0,2,27,4,1,0,0,0,1
4,0,159.0,10,10,2,2,1,0,0,1
74,0,68.5,10,17,4,2,2,0,0,1
7,2,78.63,11,17,4,3,1,3,0,1
143,2,105.3,7,12,4,2,0,0,0,1
81,0,132.3,10,8,4,3,2,0,3,0
179,1,104.4,10,28,4,2,2,0,3,0
57,1,87.32,6,27,4,0,1,0,3,1
103,1,135.0,10,18,4,3,0,0,0,1
15,0,83.03,3,8,4,1,0,0,1,0
5,0,90.0,9,20,2,0,2,0,0,1
116,0,85.0,2,28,3,1,2,0,0,1
7,1,201.0,4,20,4,3,0,0,5,0
195,0,72.0,12,4,3,4,2,0,0,1
81,1,111.78,4,24,4,2,2,1,3,1
22,1,130.0,10,25,4,4,0,0,0,1
4,0,70.0,12,16,3,1,0,0,0,1
14,0,65.0,11,29,2,1,0,0,0,1
141,2,168.3,9,5,4,2,1,0,3,1
202,1,120.0,10,15,4,1,2,0,3,0
26,1,80.85,10,4,4,1,2,0,0,1
3,0,139.0,10,19,4,0,1,0,0,1
0,0,44.6,4,3,4,1,2,0,3,0
178,1,106.25,10,24,3,3,1,1,0,0
68,3,135.0,10,8,4,1,2,0,0,1
188,1,186.3,7,16,4,1,2,0,5,0
15,2,98.11,12,28,4,5,2,3,0,1
205,0,63.75,12,7,4,4,0,3,0,0
53,2,89.1,9,1,4,2,0,3,0,1
12,0,100.0,10,12,2,3,1,0,0,1
36,0,91.0,10,13,3,3,0,1,0,1
96,0,126.9,6,4,4,1,0,0,0,0
8,0,88.2,12,14,4,3,0,0,0,1
103,2,186.0,11,7,4,3,1,0,0,1
90,0,48.6,7,7,4,15,5,3,0,0
4,1,101.0,4,7,4,2,0,0,0,1
108,2,108.0,10,17,4,3,1,3,0,1
54,0,87.5,2,28,4,0,1,3,0,1
154,2,79.2,12,8,4,2,0,3,0,1
145,0,65.0,1,3,3,1,2,0,0,1
161,1,89.25,7,30,4,2,2,3,0,1
32,0,95.0,10,10,2,0,1,0,0,1
12,2,90.0,8,29,4,1,0,0,0,1
13,1,151.0,8,6,4,1,0,0,0,1
52,0,75.0,9,16,3,2,0,0,0,1
55,2,159.3,4,29,4,2,0,0,0,1
93,0,115.0,10,15,3,1,2,0,0,0
1,1,72.38,12,6,4,2,0,0,0,1
164,1,126.9,9,30,4,2,2,0,3,0
150,1,94.5,7,27,4,2,0,3,0,1
64,1,79.2,11,20,4,1,2,3,0,1
37,0,105.0,10,13,3,3,0,0,0,1
7,1,145.0,10,15,4,2,0,0,3,1
6,1,43.5,12,25,3,2,2,0,0,1
12,1,93.5,11,1,4,4,0,3,0,1
7,1,86.0,2,4,4,1,0,0,0,1
168,0,90.95,7,4,4,3,1,0,0,0
68,0,132.6,5,21,4,3,2,0,3,0
0,0,87.78,10,18,4,0,1,3,0,1
324,0,87.3,11,21,4,2,1,0,3,0
23,1,166.0,8,3,4,1,0,0,3,1
71,0,126.9,6,9,4,1,0,0,0,0
103,0,96.05,4,6,4,4,1,0,3,1
2,1,79.0,6,13,4,0,1,3,0,1
62,2,167.79,4,24,4,3,2,0,5,1
35,0,99.0,9,26,4,0,1,3,0,0
36,0,85.0,10,25,3,3,0,0,0,1
7,0,144.0,5,5,3,3,0,0,0,1
1,0,125.0,5,31,4,1,0,0,0,1
111,0,127.8,8,11,4,2,0,0,3,1
141,0,118.06,7,3,3,2,2,1,3,0
5,0,95.0,5,30,2,1,1,0,0,1
34,0,111.96,10,26,3,4,1,1,1,1
129,1,76.3,7,4,4,5,2,0,0,1
113,0,100.0,5,31,2,3,0,0,0,0
124,0,114.3,5,6,4,2,1,0,3,1
5,0,65.0,10,5,2,0,1,0,0,1
29,1,150.06,11,9,4,4,0,0,0,1
166,0,99.45,8,1,4,5,2,0,0,0
0,0,0.0,9,18,1,0,2,0,0,1
115,0,1.0,2,27,4,1,0,0,0,1
60,1,126.0,11,18,4,2,1,0,3,0
177,0,100.0,6,3,3,2,0,0,0,0
1,0,135.0,6,19,4,0,2,0,0,1
92,0,90.95,4,7,3,3,1,0,3,1
99,0,80.0,2,19,2,1,0,0,0,1
283,0,106.0,12,5,2,2,1,0,4,1
22,0,43.5,11,6,3,2,2,0,0,1
173,1,365.0,7,25,3,2,1,1,0,0
53,1,83.92,3,15,4,5,2,0,0,1
99,2,141.75,7,18,4,3,1,1,0,1
49,1,105.4,12,10,4,6,4,0,0,0
1,0,101.0,3,28,4,0,1,0,0,1
38,0,107.1,7,2,4,1,1,3,0,0
77,1,53.38,3,25,3,2,0,3,0,1
26,0,99.2,3,30,2,2,0,0,0,1
6,1,103.15,9,13,4,3,2,0,3,1
107,2,99.45,4,30,4,3,2,0,0,1
9,0,89.0,4,19,4,1,0,3,0,0
7,0,66.0,2,18,2,1,0,0,0,1
130,1,110.7,10,21,4,2,0,0,1,1
0,0,139.0,3,20,1,0,1,0,0,1
111,2,79.2,11,28,4,2,1,3,0,0
1,0,65.0,8,4,2,2,0,0,0,0
28,1,126.0,6,21,4,1,0,0,3,0
25,2,108.0,9,12,4,0,1,0,0,1
5,0,109.0,7,29,4,1,0,3,0,1
38,0,81.0,6,19,3,1,2,0,0,0
37,0,94.5,9,16,4,2,0,0,0,1
38,0,159.3,5,10,4,3,0,0,3,0
26,2,152.33,9,17,4,1,2,0,0,1
19,0,85.5,10,7,2,1,0,0,0,1
162,0,70.0,9,17,3,3,0,0,0,1
35,1,76.5,10,26,3,1,1,0,0,1
28,1,129.55,6,30,4,3,1,3,0,1
37,1,79.8,2,15,4,5,1,0,0,1
143,0,129.6,9,22,4,3,1,0,0,0
52,2,116.1,5,13,4,2,1,3,0,1
240,0,95.4,9,14,4,2,0,3,0,0
71,0,132.6,5,1,4,2,2,0,3,0
66,2,179.1,11,7,4,3,1,0,0,1
143,1,132.88,7,28,4,4,2,0,0,1
2,0,0.0,8,19,1,2,0,0,0,1
38,0,81.0,6,19,3,1,2,0,0,1
59,0,122.83,4,27,4,4,0,0,3,0
6,0,77.0,9,24,3,1,0,0,0,1
119,1,68.0,7,20,4,0,1,0,0,0
159,1,70.0,4,9,3,1,1,0,0,1
100,0,130.5,7,3,4,2,2,0,0,1
56,1,156.6,12,19,4,0,1,0,5,1
34,1,72.76,10,7,4,3,0,0,0,1
246,0,104.55,12,26,4,3,1,0,3,1
217,0,86.63,8,3,4,3,0,0,1,0
346,1,115.0,9,13,4,2,0,1,0,0
97,0,130.9,5,18,4,4,0,3,0,0
256,1,115.0,6,15,4,2,0,1,0,0
206,2,96.3,7,25,4,0,1,0,0,1
127,2,128.88,6,17,4,2,1,1,0,1
189,0,109.8,10,28,4,2,1,0,3,0
101,1,118.8,10,7,4,2,1,0,0,1
74,0,101.5,9,18,3,2,0,1,0,1
80,1,96.3,4,13,4,2,0,0,0,1
8,1,99.0,8,16,4,0,1,0,0,0
63,0,210.6,5,14,4,1,1,1,3,0
4,2,52.5,12,26,3,2,2,3,0,1
23,0,50.0,12,4,2,2,2,0,0,1
9,0,105.0,4,10,4,0,1,3,0,1
44,1,85.5,9,17,4,2,0,0,0,1
27,0,90.0,3,10,4,1,0,3,0,1
0,3,134.57,6,27,4,4,1,0,3,1
68,1,130.9,4,1,4,3,2,1,3,1
40,1,136.89,9,27,4,2,0,0,0,0
0,0,105.4,6,20,3,2,1,0,0,1
47,1,59.91,3,11,4,2,1,0,0,1
14,1,101.0,11,5,4,3,0,0,0,1
56,1,140.4,6,1,4,3,0,0,3,1
110,0,94.5,7,25,3,1,2,1,0,0
12,1,106.0,2,12,4,2,0,0,3,0
63,1,94.5,7,25,4,3,1,3,0,1
39,1,122.4,5,29,4,0,1,0,3,1
89,2,96.0,12,10,4,1,1,0,0,1
5,1,94.0,11,9,4,1,1,0,0,1
41,1,71.1,3,15,4,3,0,3,0,1
273,0,106.2,9,30,4,2,1,0,0,0
8,0,130.0,11,5,3,1,0,0,0,1
201,1,106.2,5,1,4,1,2,0,0,0
81,0,75.0,12,16,3,2,1,0,0,1
296,0,96.0,9,21,3,4,0,1,0,1
54,1,118.2,12,30,4,4,1,0,3,1
7,0,67.0,11,9,2,1,0,0,0,1
34,0,102.74,10,26,3,4,1,1,1,1
52,0,76.5,10,23,3,2,2,3,0,1
16,3,165.0,9,5,4,1,2,0,5,1
156,0,45.87,11,2,3,2,1,0,0,1
265,1,115.0,6,24,3,2,0,1,0,0
90,0,114.3,6,28,4,5,1,0,0,0
4,1,121.0,8,2,4,1,0,0,0,1
173,2,177.3,7,8,4,1,0,0,5,0
0,2,152.0,9,22,4,1,0,3,0,1
31,2,129.0,10,26,4,3,0,0,0,1
77,0,76.5,8,3,4,12,5,0,0,0
304,0,89.0,11,3,4,3,0,0,0,0
11,0,31.0,3,16,3,3,0,0,1,1
159,1,90.95,6,27,4,3,1,0,0,1
88,0,56.94,2,29,4,3,1,0,0,0
86,0,139.95,7,27,4,4,0,0,3,0
94,2,65.45,11,23,4,2,1,0,3,1
11,0,83.58,1,2,4,1,2,0,1,1
99,0,94.5,7,25,4,3,1,3,0,0
10,1,143.1,9,15,4,1,0,0,0,0
0,0,81.0,8,6,4,2,0,3,0,1
22,0,133.5,12,1,4,3,2,0,0,1
28,2,96.6,9,3,4,3,2,0,0,1
90,2,96.3,4,12,4,3,0,0,0,1
1,1,112.0,2,27,4,1,0,0,0,1
57,1,75.33,6,10,3,2,1,0,0,1
180,1,108.9,10,1,4,1,2,0,0,0
220,0,85.5,8,29,4,1,1,3,0,0
197,2,82.45,8,16,3,5,2,0,3,1
17,0,75.0,7,17,3,1,2,3,0,1
299,0,100.3,9,17,4,5,2,0,0,0
137,0,130.95,8,24,4,4,0,0,3,0
3,1,67.0,9,12,2,2,1,0,0,1
163,0,79.2,12,2,4,2,0,3,0,0
4,0,94.5,8,8,3,1,2,1,0,1
175,1,87.32,9,30,4,2,2,0,0,1
113,1,105.3,7,12,4,3,0,0,0,1
19,0,156.0,4,30,4,1,0,0,3,0
57,1,60.98,11,22,4,1,0,3,0,1
67,0,168.9,12,27,4,3,0,0,5,0
301,1,115.0,7,30,3,1,1,1,0,0
39,0,126.9,5,21,4,1,2,0,0,0
280,2,94.5,12,6,4,3,0,0,0,0
20,1,85.0,8,29,3,0,1,0,0,1
161,0,130.0,3,25,4,2,1,1,0,0
39,2,174.25,11,7,4,3,1,0,0,1
287,2,100.8,9,29,4,3,0,0,0,0
0,0,165.0,10,1,4,1,1,0,0,1
36,1,108.0,10,20,4,1,0,3,0,1
193,0,93.58,7,8,3,2,2,0,0,1
32,0,78.3,2,6,4,1,0,0,0,0
1,0,79.0,2,13,2,1,0,0,0,1
41,2,103.5,10,19,4,2,1,0,0,1
49,0,93.15,7,11,4,0,1,3,0,0
9,2,111.35,5,31,4,2,0,0,0,1
121,0,91.5,4,30,4,1,2,3,0,1
39,0,76.5,3,11,4,2,1,0,0,0
6,1,109.5,2,24,4,4,0,0,3,1
111,1,121.5,7,16,4,1,0,0,0,1
0,1,73.9,1,6,4,1,0,0,0,1
323,0,70.0,5,17,3,4,0,0,0,0
15,2,115.0,9,16,4,1,0,3,3,1
126,0,103.5,5,7,4,1,0,3,0,0
155,0,95.2,8,21,4,5,3,0,0,0
51,0,123.3,9,2,4,2,1,0,3,0
49,2,157.76,11,6,4,3,2,0,0,1
0,1,119.33,5,30,4,2,1,0,0,1
6,0,0.0,12,10,4,2,0,1,0,1
14,1,72.0,5,18,3,4,0,0,0,1
51,3,150.3,7,3,4,2,2,0,0,1
57,0,228.6,4,24,4,1,2,1,5,0
2,0,95.0,11,25,4,2,0,3,0,1
37,0,112.2,3,24,4,3,0,0,0,0
140,0,116.45,7,4,4,5,1,0,3,0
133,1,72.25,12,28,4,3,1,0,0,0
1,0,85.0,2,4,4,3,2,0,0,1
1,0,65.0,9,2,2,1,0,0,0,1
60,0,65.0,9,21,3,1,1,0,0,1
68,0,65.0,9,29,3,2,0,0,0,1
46,1,60.0,11,6,3,2,1,0,3,1
163,2,126.9,9,12,4,2,1,0,0,0
41,2,137.7,7,17,4,1,2,0,0,1
3,1,67.57,12,21,4,4,0,3,0,1
42,2,168.3,5,12,4,2,0,0,3,1
181,0,120.0,10,11,4,2,0,0,0,0
17,1,80.0,3,17,2,2,0,0,0,1
3,1,82.88,12,21,4,4,0,0,0,1
151,0,70.67,1,19,3,3,0,0,0,1
23,1,74.8,12,1,4,3,1,3,0,1
242,1,58.36,12,27,4,5,2,0,0,0
65,0,87.0,12,18,2,0,1,0,0,1
4,0,62.37,12,8,4,2,0,0,0,1
23,0,109.0,3,18,4,1,0,0,0,1
155,1,118.8,8,18,4,1,0,0,3,0
15,2,148.5,4,7,4,3,1,0,3,1
1,0,129.0,5,13,4,1,0,3,0,1
60,1,62.18,10,9,4,2,0,0,0,1
24,0,78.0,8,19,4,3,2,0,0,0
158,1,69.92,4,16,4,1,2,0,1,1
99,0,89.25,5,1,4,2,2,3,0,0
12,0,110.5,10,5,3,4,1,1,0,1
10,2,81.0,8,18,4,3,0,3,0,1
221,0,65.0,10,10,3,1,2,0,0,1
1,0,75.0,1,15,4,1,0,3,0,1
122,0,86.0,3,27,3,1,2,1,0,1
132,0,89.76,10,7,3,2,1,0,0,1
109,0,143.1,5,23,4,2,1,0,0,0
27,0,94.35,6,12,4,0,2,0,0,0
2,0,99.5,11,26,4,1,1,0,0,0
302,0,100.0,9,16,3,2,1,0,0,0
22,2,105.0,9,15,4,3,0,0,0,1
42,0,94.5,4,11,4,1,1,3,0,1
286,0,90.0,10,16,3,0,1,0,0,0
37,0,60.0,11,4,3,3,0,0,3,1
33,1,104.4,9,2,4,1,0,0,0,1
220,1,80.75,10,20,4,3,1,3,0,1
286,2,78.3,12,9,4,2,0,0,0,1
1,1,153.0,8,11,4,4,0,3,5,1
4,0,121.0,5,31,2,2,0,0,0,1
48,0,112.0,11,3,3,3,1,0,0,1
1,0,89.0,3,22,4,1,0,3,0,1
95,2,72.25,12,4,4,2,2,0,0,1
38,1,120.7,12,21,4,4,1,1,0,1
18,0,123.5,9,7,4,3,1,0,0,1
0,0,138.0,8,12,4,3,0,0,0,1
23,0,140.0,10,29,4,1,2,0,0,0
34,1,135.9,9,9,4,2,0,0,0,1
58,0,127.0,12,30,4,2,0,0,3,1
1,0,92.11,6,12,4,3,2,0,0,1
39,1,71.1,3,11,4,2,0,3,0,0
245,0,110.0,7,6,3,4,2,0,0,0
3,0,97.02,10,22,4,1,0,0,0,1
198,1,73.46,4,22,4,2,1,3,0,1
2,0,95.0,10,13,3,1,0,0,0,1
9,0,92.0,3,5,3,1,2,0,3,0
183,0,187.5,8,16,4,5,0,1,3,0
1,1,127.0,6,28,4,1,0,3,0,1
175,0,130.05,8,15,4,3,1,0,3,0
63,0,80.5,9,4,3,2,0,1,0,1
1,0,103.0,3,8,4,2,0,0,0,1
1,0,90.0,9,9,2,2,0,0,0,1
15,0,80.0,2,19,2,1,0,0,0,1
28,2,161.43,3,29,4,3,0,0,0,1
274,2,107.0,8,9,4,3,0,0,0,0
3,0,139.0,7,8,4,2,0,3,0,0
120,0,94.5,7,18,4,1,1,3,0,1
100,1,84.58,4,5,4,4,0,0,0,1
75,1,140.4,5,3,4,2,0,0,3,0
70,0,100.0,6,3,3,2,0,0,0,1
86,0,100.0,9,9,2,2,0,0,0,1
2,1,95.0,4,29,3,2,1,0,0,1
271,0,62.64,12,3,4,1,2,0,0,1
50,1,52.0,1,14,3,3,0,0,0,1
308,1,78.3,11,23,4,3,0,0,0,0
12,1,90.0,6,8,3,1,0,0,0,1
11,1,121.0,11,17,4,2,0,0,3,1
52,2,148.91,12,29,4,2,0,0,3,1
156,1,68.0,7,16,3,2,2,0,0,1
1,1,86.43,12,27,3,5,2,0,0,1
14,0,73.0,5,27,3,1,0,0,0,1
1,1,197.0,12,30,4,3,0,0,3,1
12,2,101.0,4,17,4,1,2,0,0,1
20,0,58.4,2,14,3,0,1,3,0,1
6,1,116.62,9,1,4,10,3,0,0,0
63,2,121.5,7,23,4,1,0,0,0,1
270,0,62.8,4,20,3,4,0,0,0,0
35,2,137.34,9,25,4,3,2,0,3,1
110,0,106.68,5,3,4,4,0,0,0,0
202,0,109.8,10,22,4,1,2,0,3,0
1,1,89.0,3,30,4,1,0,3,0,1
59,2,129.2,12,13,4,5,0,1,3,1
145,0,94.5,7,16,4,1,0,3,0,0
112,2,88.4,12,22,4,3,1,0,0,0
6,2,95.33,8,14,4,2,1,0,0,1
35,1,65.06,3,6,4,2,2,0,0,1
52,2,148.5,10,15,4,3,2,0,3,1
17,1,87.0,12,18,4,2,0,0,0,1
34,1,94.5,10,4,4,2,2,0,0,1
150,1,76.5,8,2,4,0,2,0,0,1
100,0,119.85,5,4,4,4,0,0,0,0
32,2,111.3,4,14,4,3,0,0,0,1
39,2,114.41,11,10,4,3,2,0,0,1
57,2,137.7,4,22,4,2,1,0,3,1
93,0,150.3,8,22,4,3,1,0,3,0
71,1,124.44,12,4,4,2,0,0,4,1
60,1,135.9,9,10,4,2,2,0,0,0
128,2,117.0,4,9,4,1,2,0,3,0
111,1,189.0,7,23,4,3,2,1,3,1
14,1,114.0,9,15,4,3,0,0,0,1
40,0,85.5,10,16,3,2,2,0,0,0
4,0,0.0,12,23,1,2,1,0,5,1
22,1,297.0,8,5,4,1,0,1,5,1
193,0,65.0,10,15,4,3,0,0,0,0
4,0,79.0,2,13,4,1,0,3,0,1
239,0,85.5,10,28,4,2,0,3,0,0
8,1,80.75,12,5,4,1,1,3,0,1
229,0,96.3,10,16,4,1,2,0,0,0
0,0,88.0,12,5,4,0,1,3,0,1
191,0,96.9,8,1,3,2,1,0,0,1
10,2,78.5,1,17,4,5,2,3,0,1
2,0,65.0,12,2,2,1,0,0,0,1
286,1,117.0,9,16,3,2,0,1,0,0
18,0,100.0,6,21,2,2,0,0,0,1
18,1,129.33,10,16,4,2,1,3,0,1
303,1,73.95,11,18,4,2,2,0,0,1
113,0,38.67,3,20,3,1,2,0,0,1
99,0,81.0,2,19,2,1,0,0,0,1
153,0,85.0,6,30,4,3,1,0,0,0
34,0,96.3,5,8,3,1,2,0,3,1
320,0,90.0,8,18,3,2,0,1,0,1
5,2,90.0,8,10,4,4,1,0,0,1
133,1,84.33,3,11,3,2,1,0,0,1
4,0,65.0,10,12,2,0,1,0,0,1
23,1,130.0,9,8,4,2,0,0,0,1
179,2,107.1,10,28,4,3,2,0,0,0
180,0,120.0,10,10,4,2,1,0,0,0
1,0,100.0,2,25,4,3,0,0,5,1
98,2,79.2,12,8,4,3,0,3,0,1
12,1,95.0,9,14,2,2,0,3,0,1
97,1,65.42,3,23,4,4,0,0,0,1
3,1,65.0,3,20,2,0,2,0,0,1
4,1,128.01,10,12,4,4,0,0,3,1
10,1,124.33,6,26,4,1,2,0,0,1
8,1,105.0,7,20,4,1,0,0,0,1
125,2,90.67,7,2,4,4,2,3,0,1
174,0,70.0,10,10,4,1,1,0,0,0
150,1,101.15,7,14,4,8,2,0,0,0
84,2,170.1,6,15,4,4,1,0,3,1
227,0,72.9,12,8,4,3,0,0,0,0
45,0,109.49,6,18,4,1,1,0,3,0
47,1,80.3,2,19,4,2,0,0,0,1
11,2,90.0,8,24,4,3,1,0,0,1
2,1,79.5,12,20,4,3,0,3,0,1
82,1,134.1,8,7,4,1,2,0,0,0
9,0,111.0,11,25,4,1,0,0,0,1
32,0,161.33,10,15,4,1,2,0,3,0
32,1,70.0,12,27,3,5,1,0,0,1
27,1,125.25,6,29,4,3,0,0,3,1
226,1,70.0,10,29,3,2,2,0,0,1
73,1,113.4,10,6,4,1,0,0,0,1
0,0,79.0,1,12,4,1,0,3,0,1
21,0,85.0,10,4,3,3,0,0,0,1
28,0,90.0,5,17,3,2,0,0,0,1
68,2,65.0,12,2,2,1,0,0,0,1
47,0,119.52,9,18,4,2,2,0,3,1
