lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
9,2,109.0,8,31,4,4,1,0,0,0
165,0,180.2,8,19,4,3,2,1,0,0
20,1,88.0,12,5,4,2,1,3,0,1
9,0,65.0,11,22,2,1,2,0,0,1
104,2,123.3,10,25,4,3,0,0,3,1
134,0,65.0,12,4,3,2,2,0,0,1
32,1,92.83,5,8,4,2,2,0,0,1
247,0,109.0,6,6,3,1,1,1,0,0
2,1,160.0,7,7,4,3,1,0,0,1
128,0,79.2,11,26,4,1,1,3,0,0
12,1,125.8,12,28,4,4,0,0,3,1
8,2,134.75,9,1,3,3,0,1,0,1
118,0,63.75,8,20,3,1,0,0,0,0
3,0,95.0,10,16,3,3,2,0,0,1
90,1,90.9,4,18,4,2,1,0,0,0
99,0,168.3,9,5,4,4,1,0,3,0
8,0,65.0,4,20,2,1,0,0,0,1
25,0,94.33,3,10,4,3,0,0,0,1
49,4,150.3,7,1,4,2,1,0,3,1
33,0,143.1,3,24,4,2,0,0,0,0
24,1,117.67,9,17,4,3,0,0,0,1
346,0,90.0,9,13,3,2,0,1,0,0
301,1,115.0,7,30,4,1,1,1,0,0
62,0,104.0,7,20,3,3,1,1,0,1
9,0,105.0,4,10,4,0,1,3,0,1
57,0,75.0,11,11,3,2,1,0,0,1
73,0,126.9,5,7,4,1,0,0,0,0
12,0,55.0,12,5,3,1,1,0,0,1
35,0,81.0,9,26,3,0,1,0,0,0
0,0,93.0,1,17,4,0,1,0,0,1
80,0,102.6,12,26,4,2,1,0,3,0
5,0,95.0,6,20,2,0,1,0,0,1
55,0,94.5,4,12,4,1,0,3,0,1
140,2,195.3,7,8,4,1,0,0,5,1
8,0,142.67,6,8,4,3,0,0,3,0
2,2,0.0,12,10,1,1,0,0,6,1
192,0,110.0,6,24,3,2,0,0,0,0
213,2,102.85,10,1,4,2,2,0,0,0
102,0,109.0,10,16,3,2,0,1,0,1
8,0,95.0,4,5,4,1,0,0,0,1
91,0,80.75,9,19,3,2,1,0,0,1
278,1,71.23,12,28,4,4,1,3,0,1
17,0,83.2,11,27,4,3,2,0,0,0
43,0,117.9,7,1,4,2,0,0,0,0
204,0,72.75,10,9,3,2,2,0,0,1
108,0,94.5,7,13,4,4,0,3,0,1
80,0,89.75,5,16,3,1,1,0,0,1
58,0,96.08,4,21,4,3,2,0,4,1
116,0,61.0,2,28,3,1,2,0,0,0
6,0,0.0,12,10,4,2,0,1,0,1
1,0,80.0,2,13,3,1,2,0,0,1
13,1,94.35,5,29,4,0,1,0,0,1
0,1,98.0,8,22,4,1,1,3,0,1
34,2,153.0,10,7,4,2,2,0,3,1
269,0,105.3,12,31,4,1,1,0,0,1
95,0,79.56,7,15,3,2,2,0,0,1
8,0,56.0,3,1,3,3,0,0,0,1
27,1,111.0,4,25,4,0,1,0,0,1
39,0,127.39,5,13,4,2,1,0,1,1
24,0,91.0,2,11,4,3,1,0,0,0
26,0,142.0,4,15,4,2,0,0,3,0
256,1,72.25,8,26,3,2,0,0,0,1
73,0,71.0,1,21,4,3,2,0,0,1
54,1,89.46,3,17,4,3,1,0,0,0
57,0,91.0,9,16,3,2,0,1,0,1
36,0,159.3,6,4,4,1,0,0,3,0
28,0,104.0,11,25,4,2,1,0,0,0
118,0,110.0,6,6,3,3,1,0,0,1
80,1,96.3,4,13,4,2,0,0,0,1
156,0,99.45,8,2,4,4,0,0,0,0
137,0,130.95,8,24,4,4,0,0,3,0
87,1,58.9,7,10,4,7,3,0,0,0
0,0,181.0,11,23,4,1,0,0,5,0
32,1,130.0,11,11,4,2,0,0,0,1
190,1,93.5,9,8,4,5,2,0,0,1
1,0,98.0,8,7,4,0,1,3,0,1
116,0,70.0,2,28,3,1,2,0,0,0
57,1,119.85,5,11,4,4,1,0,0,1
0,0,106.0,5,9,4,0,1,0,0,1
79,1,95.2,4,4,4,3,1,0,3,1
15,1,105.0,9,9,4,2,0,0,0,1
23,0,230.0,3,22,4,3,0,0,5,0
182,2,117.9,9,30,4,2,0,0,0,0
132,0,89.76,10,7,3,2,1,0,0,1
127,0,90.0,4,28,3,3,1,0,0,1
46,0,79.2,12,25,4,1,2,3,0,1
80,0,86.0,9,26,3,2,1,1,0,1
13,0,96.0,12,5,4,0,1,0,0,1
96,0,85.0,8,28,3,1,2,1,0,1
35,1,89.1,6,21,4,1,0,3,0,0
132,0,140.27,7,31,4,5,2,0,3,0
34,1,66.53,10,6,4,2,0,0,0,1
133,1,84.33,3,11,3,2,1,0,0,1
123,0,105.3,8,1,4,3,1,0,0,0
12,0,60.0,8,5,2,3,0,0,0,1
52,1,152.1,7,31,4,0,2,0,3,1
213,0,130.0,6,7,3,3,0,0,0,0
70,2,102.1,5,25,4,4,0,0,3,1
92,0,70.0,10,7,3,4,0,0,0,1
4,0,87.2,8,2,3,1,0,3,0,1
104,1,88.4,12,8,4,3,1,0,0,1
9,1,67.0,10,13,2,2,0,0,0,1
29,1,139.0,8,8,4,0,1,3,0,1
0,0,94.0,2,24,4,1,0,3,0,1
322,0,82.79,12,30,4,3,2,0,0,0
3,0,87.2,12,6,3,0,2,0,3,1
221,0,65.0,10,10,3,1,2,0,0,1
80,0,80.75,3,26,3,4,2,0,0,1
145,1,116.55,6,21,4,2,0,0,0,0
141,2,119.0,8,4,4,3,1,0,0,1
39,1,223.76,8,13,4,1,0,0,6,1
39,0,85.5,9,4,4,2,2,0,0,1
296,0,96.0,9,21,3,4,0,1,0,1
206,0,105.3,8,4,4,2,0,0,0,0
9,1,0.0,9,7,1,1,0,0,1,1
1,1,77.03,12,5,4,5,3,3,0,1
217,2,63.75,11,20,4,2,2,3,0,0
103,0,72.25,7,18,3,3,1,0,0,0
64,2,119.17,4,25,4,4,1,0,0,1
141,2,137.7,7,16,4,1,1,0,4,1
97,1,76.5,4,2,4,1,0,3,0,1
86,0,100.0,9,9,2,2,0,0,0,1
144,0,162.0,9,15,4,3,0,0,3,0
11,2,225.0,4,30,4,1,1,0,5,1
80,0,95.24,4,28,4,3,0,0,3,1
14,0,62.5,5,27,3,1,0,0,0,1
71,0,120.0,6,14,3,3,0,0,0,1
115,0,75.0,2,27,3,3,2,0,0,1
75,0,123.3,7,11,4,1,1,0,3,0
213,0,130.0,6,7,4,3,0,0,0,0
57,1,90.67,6,10,3,2,1,0,0,1
133,0,97.92,9,4,3,0,2,0,0,1
90,0,105.4,10,19,3,4,0,0,0,1
30,1,92.25,9,25,4,2,2,0,3,1
11,1,161.8,2,24,3,3,0,1,3,1
25,1,101.0,11,17,4,2,0,0,0,1
214,0,90.9,8,16,4,3,0,0,0,0
1,1,78.0,12,13,4,3,0,3,0,1
136,0,106.25,6,28,4,5,2,0,0,1
22,0,85.0,7,5,3,2,0,0,0,1
0,1,0.0,12,9,1,1,0,0,0,1
29,0,122.55,9,18,4,0,2,3,0,0
99,1,94.5,7,16,4,1,2,3,0,0
65,0,76.93,3,31,4,3,1,3,0,0
15,1,165.0,9,1,4,5,0,0,5,0
33,0,59.5,12,5,3,3,1,3,0,1
180,1,100.0,5,2,3,1,1,0,0,1
62,1,109.8,9,3,4,1,0,0,0,1
0,0,170.0,9,26,1,1,1,0,0,1
233,0,100.3,6,23,4,3,1,3,0,0
73,1,82.45,3,29,4,4,0,0,0,1
212,1,78.0,5,20,3,3,2,0,0,1
24,2,148.0,9,15,4,2,0,3,0,1
3,2,145.0,9,12,4,0,1,0,0,1
97,0,80.75,5,16,3,1,1,0,0,1
172,0,80.75,9,16,3,2,2,0,0,1
36,0,168.73,12,28,4,4,0,0,0,1
64,2,107.1,9,1,4,3,1,0,0,1
88,1,207.9,9,24,4,1,2,0,5,0
43,0,103.84,8,23,4,5,2,0,3,0
94,0,174.6,5,20,4,2,1,1,3,0
47,1,74.8,12,7,4,4,0,3,0,1
0,1,65.0,10,5,2,2,0,0,0,1
267,1,105.83,10,24,4,3,1,0,3,0
115,1,119.85,6,11,4,4,2,0,0,1
72,1,99.45,4,12,4,4,0,0,0,1
69,0,60.0,12,3,3,3,0,0,3,1
221,0,90.0,10,17,3,1,2,0,0,1
4,0,76.8,2,19,3,2,1,0,0,1
125,2,101.49,5,15,4,1,2,0,3,1
55,0,79.0,7,7,2,1,0,0,0,1
208,2,80.24,6,11,3,2,2,0,0,1
11,1,138.5,8,15,3,1,2,1,0,1
50,1,156.9,12,3,4,3,2,0,5,1
25,0,65.0,11,22,3,3,2,0,0,1
5,0,67.0,8,30,2,3,0,0,0,1
1,1,101.0,3,9,4,1,0,0,0,1
39,0,129.7,9,25,4,0,1,0,0,0
77,0,89.25,9,18,4,2,2,0,0,1
118,0,110.0,6,6,3,1,1,0,0,1
211,0,100.0,5,20,3,2,0,0,0,0
93,2,177.3,9,27,4,3,0,0,3,0
210,0,86.0,10,8,3,3,1,1,0,0
84,0,75.34,3,30,3,4,1,0,0,1
156,0,112.2,8,20,4,2,2,0,3,0
0,1,155.0,9,21,4,3,1,0,3,1
66,0,138.6,9,6,4,5,2,0,3,0
144,0,213.3,9,22,4,3,1,1,3,0
14,0,73.0,5,27,3,1,0,0,0,1
27,2,90.84,5,22,4,2,2,0,0,1
0,0,110.4,9,8,3,2,0,0,0,1
65,2,89.25,10,22,4,3,0,0,0,1
131,2,72.77,8,5,4,2,0,3,0,1
117,1,123.3,7,29,4,2,0,0,3,1
146,2,135.0,10,19,4,4,1,0,0,0
88,1,126.9,4,30,4,1,0,0,0,1
114,1,146.7,7,7,4,3,0,0,3,1
96,2,191.57,7,16,4,5,2,1,3,1
157,0,107.29,7,16,4,4,2,1,0,0
50,0,60.0,11,13,3,2,1,0,3,1
34,0,73.9,2,8,4,4,1,0,0,1
76,1,98.5,4,24,3,3,2,1,0,1
11,0,94.5,8,15,3,1,2,1,0,1
60,2,151.2,10,15,4,2,2,0,3,1
158,0,107.0,4,12,4,3,0,0,0,0
99,2,79.5,2,14,4,2,2,0,1,1
94,0,152.1,8,14,4,2,2,1,0,0
142,0,114.3,5,22,4,1,2,0,3,1
174,1,119.85,9,9,4,3,2,0,0,0
32,2,142.2,4,16,4,1,1,0,0,1
1,0,95.0,4,12,0,1,0,0,0,0
349,0,123.33,10,4,3,5,1,0,0,0
16,1,106.0,2,26,4,2,1,0,3,0
184,0,98.1,10,12,4,1,0,3,0,0
22,1,0.0,11,26,1,0,0,0,1,1
39,0,101.5,8,14,3,2,0,1,0,1
209,1,152.1,11,6,4,2,2,0,0,0
1,1,106.0,1,29,4,2,2,0,3,1
5,0,73.15,11,15,4,0,1,3,0,1
64,0,109.8,9,2,3,2,2,0,0,1
12,1,117.04,10,1,4,2,0,3,0,1
107,1,130.0,6,10,3,2,0,0,0,1
10,0,104.0,9,19,2,1,1,0,0,1
0,0,134.0,7,10,4,0,2,3,0,1
4,1,65.0,11,1,2,3,0,0,0,1
6,0,65.0,12,8,2,2,0,0,0,1
11,1,124.0,9,2,4,2,0,3,0,1
52,1,74.8,11,23,4,4,0,3,0,1
60,0,75.0,11,18,3,2,0,0,0,1
0,1,180.0,9,25,4,2,2,0,3,1
51,0,88.0,11,2,4,4,1,3,0,0
58,1,123.3,3,31,4,3,0,0,3,1
167,1,72.25,7,25,3,1,1,0,0,1
29,1,82.61,5,31,4,3,0,0,0,1
14,1,83.0,3,3,4,3,2,3,0,1
285,1,95.4,7,21,4,3,0,0,0,0
19,1,57.59,11,26,4,2,2,3,0,1
4,0,89.0,4,11,4,0,1,3,0,1
130,1,117.41,6,16,4,6,2,0,0,1
12,2,125.8,12,28,4,4,0,0,3,1
333,0,73.95,12,10,4,3,2,0,0,0
230,0,137.0,9,6,3,5,0,1,0,0
39,0,65.0,11,27,2,2,2,0,0,1
0,0,109.0,8,14,3,2,0,1,0,1
11,3,138.71,10,23,4,5,2,0,3,1
49,1,81.9,3,15,4,2,0,0,0,1
102,1,108.0,10,9,4,0,1,3,0,0
268,0,78.0,4,8,4,3,2,0,0,0
319,0,63.75,11,29,4,4,0,3,0,0
9,2,128.5,9,11,4,2,0,0,0,1
41,1,65.0,12,27,3,1,0,0,0,1
154,0,113.4,10,7,4,2,1,0,0,0
108,0,67.15,4,28,4,1,0,0,0,1
8,2,81.0,8,19,4,3,0,3,0,1
165,0,94.5,7,8,4,2,0,3,0,0
325,1,189.55,11,6,4,3,2,0,0,0
1,2,141.0,6,18,4,1,2,0,0,1
35,0,153.3,5,27,4,2,1,0,3,0
88,1,117.0,5,3,3,3,0,1,0,1
1,2,159.38,11,8,4,4,0,3,0,1
1,0,81.0,2,20,4,1,2,3,0,1
308,1,78.3,11,23,4,3,0,0,0,0
110,2,119.0,12,16,4,3,2,0,3,0
256,1,115.0,6,15,3,2,0,1,0,0
96,2,118.8,10,21,4,2,2,0,0,1
86,1,79.2,12,2,4,2,1,3,0,1
306,3,104.4,8,14,4,1,2,0,0,1
54,1,107.1,7,2,4,1,0,3,0,1
24,1,95.48,9,22,4,3,0,0,0,1
0,0,0.0,10,15,4,0,0,1,3,1
47,1,118.8,10,4,4,3,0,0,0,1
1,1,62.91,2,5,4,2,2,0,0,1
1,1,66.22,2,1,4,0,1,0,0,1
139,0,96.3,8,26,4,2,0,0,0,0
4,1,174.67,9,13,4,3,0,0,3,1
22,1,87.0,11,14,4,1,1,0,0,1
118,1,58.9,8,26,4,4,0,0,0,0
77,0,56.0,3,23,3,6,2,0,3,1
72,0,85.5,10,7,3,2,0,0,0,1
9,1,106.26,5,17,4,1,0,0,0,1
335,0,0.0,10,13,4,3,0,0,0,0
51,1,125.1,9,9,4,2,0,3,0,1
165,0,137.34,8,13,4,5,2,0,0,0
28,1,125.4,9,7,4,3,1,0,0,1
148,0,67.0,12,30,3,4,1,0,0,1
0,0,0.0,8,5,1,1,0,0,0,1
61,2,102.6,12,2,4,2,0,0,3,1
98,3,116.1,6,10,4,2,1,3,0,1
0,0,0.0,12,7,1,0,1,0,0,1
1,0,73.61,2,24,4,3,0,0,0,1
273,0,95.0,5,13,3,2,1,0,0,0
45,0,126.0,10,3,4,2,1,0,0,0
36,0,60.29,1,12,4,4,0,0,0,0
5,1,119.8,12,7,3,3,0,0,4,1
21,1,85.0,10,7,3,1,0,0,0,1
22,0,199.0,12,29,4,5,0,0,5,1
72,1,58.91,12,23,3,9,2,0,0,1
60,1,112.95,7,9,4,2,2,0,0,1
82,0,80.75,5,17,3,2,0,0,0,1
103,0,115.0,4,19,4,2,0,0,0,0
0,1,143.0,9,5,4,1,0,0,0,1
270,0,80.0,4,20,3,4,0,0,0,1
73,0,96.3,4,3,4,1,2,0,3,0
212,0,75.23,10,9,4,2,2,0,0,0
4,1,65.0,7,18,2,1,1,0,0,1
65,0,0.0,3,23,4,0,0,0,0,1
77,0,80.75,4,8,4,6,2,0,0,0
45,0,76.77,10,24,4,2,2,0,1,1
73,1,135.0,10,12,4,4,1,0,0,0
54,2,149.4,8,19,4,2,1,0,3,1
7,0,119.0,3,30,4,1,0,0,0,1
18,0,187.0,7,23,4,1,1,0,3,1
3,1,105.5,11,5,4,3,0,0,1,1
1,0,75.0,12,15,2,1,0,0,0,1
2,1,89.0,5,8,4,0,1,3,0,1
63,0,159.3,4,29,4,2,1,0,0,1
28,1,158.86,7,24,4,3,2,0,0,1
4,3,108.67,11,19,4,1,2,0,0,1
3,0,55.0,3,27,3,2,2,0,0,1
13,2,119.0,4,8,4,1,0,0,0,1
39,0,109.0,8,14,3,2,0,1,0,1
254,0,91.0,9,16,3,2,0,1,0,1
53,2,118.8,10,4,4,3,0,0,0,1
149,0,85.5,8,28,4,0,2,3,0,0
77,1,96.3,4,14,4,3,0,0,0,1
73,1,102.6,11,17,4,3,0,0,3,1
1,0,60.0,2,28,3,1,2,0,0,0
29,1,129.73,8,15,4,2,1,3,0,0
132,1,119.0,12,3,4,2,2,0,3,0
323,1,112.0,5,17,3,4,0,1,0,0
27,0,69.0,12,9,4,4,1,0,0,1
29,1,101.0,4,18,4,0,1,0,0,1
46,1,74.8,11,22,4,4,0,3,0,0
1,2,95.0,11,17,4,3,0,3,0,1
81,1,103.5,6,30,4,3,1,3,0,1
17,1,114.73,9,12,4,1,1,0,3,1
4,0,117.0,11,2,4,2,1,0,0,1
10,1,63.58,3,10,3,3,1,0,0,1
35,2,199.0,11,7,4,3,1,0,0,1
16,3,165.0,9,5,4,1,2,0,5,1
54,2,74.15,10,3,4,3,2,0,0,1
97,0,80.75,5,29,3,3,2,0,0,1
7,1,89.59,11,27,4,3,2,0,0,1
240,2,90.95,10,27,4,3,1,0,0,1
129,0,80.75,5,13,3,2,2,0,0,1
161,0,130.0,3,25,3,2,1,1,0,0
54,0,94.5,6,2,3,2,0,0,0,1
9,0,95.0,10,20,2,1,0,0,0,1
0,0,66.13,9,4,3,2,1,0,0,1
196,0,85.5,8,6,4,1,1,3,0,0
0,2,81.0,8,6,4,1,0,3,0,1
76,0,135.15,5,31,4,5,0,0,0,0
83,1,132.6,5,1,4,3,2,0,3,1
60,3,105.4,12,23,4,2,2,0,0,1
83,0,90.6,9,30,3,1,0,1,0,1
14,0,75.0,11,18,3,2,1,0,0,1
8,0,65.0,10,23,2,2,0,0,0,1
29,1,79.75,1,31,4,4,2,0,0,1
181,0,120.0,10,11,3,2,0,0,0,0
18,1,75.0,1,21,4,2,0,3,0,1
131,1,128.7,8,25,4,3,1,0,3,1
0,0,65.0,10,12,2,0,1,0,0,1
84,2,80.75,10,21,3,2,1,0,0,1
36,0,110.8,6,29,4,3,0,0,4,0
131,0,94.5,8,15,3,1,2,1,0,1
346,1,115.0,9,13,4,2,0,1,0,0
183,1,110.0,9,8,3,3,0,0,0,0
77,1,111.72,3,22,4,5,2,0,5,1
120,0,108.57,9,28,3,3,0,0,3,1
5,1,124.0,9,5,4,1,0,0,0,0
88,0,72.25,4,2,4,2,2,3,0,1
158,0,89.25,7,24,4,2,2,3,0,0
92,0,77.6,4,2,4,2,2,0,0,1
61,2,109.8,9,1,4,3,1,0,0,1
24,2,88.0,12,4,4,1,2,3,0,1
6,0,55.0,11,26,3,3,0,0,0,1
50,2,135.9,8,16,4,3,0,0,0,1
2,0,82.0,2,21,3,1,2,0,0,1
22,0,75.0,11,6,3,2,0,0,0,1
193,1,99.45,8,18,4,3,1,0,0,1
6,1,65.0,11,23,2,2,0,0,0,1
10,1,140.0,4,22,4,2,0,0,0,1
15,2,146.0,12,30,4,2,0,0,3,1
177,0,77.03,7,18,4,2,1,0,0,0
131,0,132.3,10,15,4,1,2,0,3,0
21,0,79.0,3,14,4,1,1,3,0,1
2,0,0.0,1,27,1,1,0,0,0,1
1,0,65.0,7,27,2,2,0,0,0,1
59,2,93.6,12,2,4,2,0,0,0,1
0,0,61.68,7,29,4,1,0,3,0,1
9,1,97.0,3,17,4,1,0,3,0,1
134,0,109.8,7,4,4,1,1,0,0,1
5,0,116.42,6,26,4,3,2,3,0,0
122,1,121.5,5,12,4,3,0,0,3,1
104,0,75.0,12,3,3,3,0,0,0,1
46,1,122.4,12,29,4,1,0,0,0,1
14,0,55.0,12,3,3,5,2,0,0,1
33,0,83.16,10,21,3,3,0,0,1,1
109,2,80.75,4,25,4,4,1,3,0,1
22,2,152.6,4,14,4,3,2,0,3,1
56,1,140.4,6,1,4,3,0,0,3,1
146,0,95.0,4,24,3,0,2,0,0,0
1,1,77.25,12,19,4,1,0,0,1,1
36,1,88.4,12,18,4,2,2,0,0,1
17,2,158.0,9,25,4,2,2,0,0,1
0,0,106.0,12,28,4,0,1,0,0,1
257,0,101.5,7,1,4,2,0,1,0,0
88,2,131.4,8,19,4,1,0,0,3,1
32,0,165.15,4,27,4,1,0,1,0,1
63,2,106.88,9,3,4,2,2,0,0,1
34,1,71.55,1,6,4,2,0,0,1,1
18,0,104.0,11,25,4,2,0,0,0,0
63,0,132.3,10,20,4,2,0,0,3,0
27,0,108.0,9,30,3,2,0,0,0,1
315,0,160.0,9,30,3,2,1,1,0,0
258,0,106.2,9,15,4,3,0,0,0,0
1,2,139.5,9,16,4,1,0,0,0,1
215,2,96.3,8,8,4,2,1,0,0,1
27,0,137.0,4,17,4,0,1,0,3,0
38,0,81.0,6,19,3,1,2,0,0,0
103,1,93.6,12,2,4,2,1,0,0,0
189,0,109.8,10,28,4,2,1,0,3,0
78,1,83.85,3,1,4,8,2,0,3,1
53,0,94.5,9,18,3,0,2,0,0,1
34,0,159.3,3,25,4,2,0,0,3,0
23,1,91.5,11,18,4,2,0,3,0,0
4,2,109.0,3,11,4,2,1,0,0,1
156,2,171.96,8,13,4,5,2,1,0,0
118,0,6.0,6,6,4,2,1,0,0,1
194,0,101.4,9,12,4,3,1,0,0,0
58,1,54.05,12,24,4,1,0,3,0,1
25,0,76.5,8,15,3,1,1,0,0,1
142,0,187.0,10,21,4,7,2,1,3,0
296,1,196.07,12,26,4,5,1,1,5,0
16,2,105.0,9,13,4,1,2,0,0,1
72,1,81.3,3,16,4,3,0,0,0,1
63,2,114.3,7,18,4,1,1,0,0,1
121,0,90.0,6,24,4,2,1,0,0,0
127,1,55.9,4,16,4,3,2,3,0,1
151,1,97.75,8,11,4,3,2,0,0,1
28,1,108.42,6,14,4,3,0,0,3,1
279,0,110.0,10,12,3,3,0,0,0,0
159,0,65.0,4,9,3,1,1,0,0,1
6,0,95.0,4,7,0,1,0,0,0,1
4,0,98.1,9,26,3,0,1,0,0,0
105,1,76.5,7,8,4,2,0,0,0,0
29,1,130.15,9,4,4,0,2,0,3,0
115,2,107.41,12,29,4,2,0,0,3,1
79,2,109.8,12,9,4,2,1,0,0,1
58,1,66.53,10,30,4,2,0,3,0,1
3,0,66.0,1,22,2,1,0,0,0,1
56,2,99.71,10,9,4,3,2,0,0,1
78,1,82.45,3,31,4,4,2,0,0,1
119,1,46.51,12,28,4,5,2,3,0,0
16,0,84.0,6,12,4,0,2,0,0,1
3,0,95.0,6,24,3,2,0,0,0,1
210,0,72.75,10,8,3,3,1,0,0,1
109,1,94.5,7,27,4,1,0,3,0,0
100,2,98.83,7,6,4,4,1,3,0,1
15,1,89.0,6,14,4,1,0,3,0,1
2,1,104.72,5,29,4,0,2,0,3,1
305,0,89.0,11,4,3,2,1,0,0,0
23,0,180.25,11,6,4,2,2,0,0,1
156,1,114.83,7,5,4,4,0,0,0,0
116,2,129.6,9,15,4,3,0,0,0,1
18,1,105.64,9,15,4,3,1,0,3,1
101,0,95.88,6,17,3,2,0,0,0,0
19,2,82.39,10,5,4,0,1,0,0,1
21,0,210.6,5,15,4,0,1,1,3,0
41,0,65.0,2,7,3,3,2,0,0,1
12,2,124.0,9,5,4,1,0,0,0,1
146,0,115.2,6,3,4,2,0,0,0,1
14,2,149.0,4,24,4,0,2,0,0,1
2,0,86.0,2,7,4,0,1,0,0,1
0,0,91.0,2,18,4,1,0,0,0,1
70,1,85.0,7,11,3,5,1,0,0,1
65,0,118.8,4,23,4,1,0,0,3,1
3,0,92.7,5,2,3,2,1,0,0,1
9,1,76.0,11,7,4,1,0,3,0,1
35,1,140.4,4,30,4,1,2,0,3,1
11,0,95.0,5,9,0,10,5,0,0,0
1,0,100.0,10,2,3,2,0,0,0,1
99,1,114.3,6,29,4,3,0,0,0,1
56,0,79.2,3,22,4,3,0,0,0,1
5,1,110.0,5,24,2,2,0,0,0,1
14,0,174.0,12,2,4,1,0,0,5,1
247,1,115.0,6,6,4,1,1,1,0,0
62,0,143.2,11,7,4,1,1,3,0,1
0,0,87.78,10,18,4,0,1,3,0,1
81,0,60.0,2,19,3,2,1,0,0,1
102,1,147.9,12,1,4,3,2,0,5,1
0,0,98.0,8,7,4,2,0,0,0,1
34,0,138.7,11,7,4,2,1,0,0,1
16,0,75.0,3,8,2,3,0,0,3,1
21,0,60.0,12,18,4,2,2,3,0,1
81,0,96.3,3,3,4,3,0,0,3,0
61,1,95.66,9,1,4,5,2,3,0,1
277,1,89.14,9,5,3,5,2,1,0,1
1,0,96.3,8,26,4,2,2,0,0,1
45,0,86.4,11,19,4,1,1,0,0,0
122,0,142.2,7,30,4,2,2,0,3,0
81,0,132.6,5,21,4,2,2,0,3,0
8,1,90.0,8,27,4,1,0,0,0,1
294,1,76.58,10,23,4,3,2,0,3,1
197,2,82.45,8,16,3,5,2,0,3,1
11,0,154.0,9,5,4,1,1,0,3,0
267,0,115.2,10,1,4,1,1,0,3,0
6,2,97.02,5,23,4,1,1,0,0,1
52,1,140.4,5,15,4,1,2,0,3,1
13,0,131.6,4,14,3,1,0,1,0,1
81,0,95.2,3,26,4,2,2,0,3,0
302,0,100.0,9,16,4,2,1,0,0,0
13,1,75.0,11,29,2,2,0,0,0,1
50,2,114.0,11,13,4,1,2,0,3,1
63,1,130.0,5,16,2,2,1,0,0,0
141,1,106.5,8,30,4,3,0,0,0,1
158,0,114.3,8,13,4,1,1,0,0,0
19,1,149.0,9,23,4,2,0,3,0,1
16,1,95.0,9,10,3,1,0,0,0,1
155,0,128.7,6,27,4,2,1,0,0,0
48,2,88.2,11,2,4,3,0,3,0,1
36,0,71.0,1,19,3,2,0,0,0,1
80,1,142.07,7,10,4,5,2,1,0,1
161,3,80.1,10,25,4,2,0,3,0,1
13,2,0.0,2,17,1,2,0,0,3,1
130,2,139.5,9,29,4,3,0,0,3,0
259,0,80.24,10,3,4,3,1,0,0,0
43,0,85.0,10,13,3,1,0,0,0,1
2,0,163.0,9,15,4,1,0,0,0,1
14,0,100.0,10,15,3,2,0,0,0,1
181,0,250.0,10,11,4,1,0,0,4,0
55,2,79.2,12,10,4,1,1,3,0,1
32,1,89.3,2,5,4,2,0,0,3,1
11,0,90.0,6,14,2,3,0,0,3,0
58,1,116.1,6,10,4,1,0,3,0,1
47,1,117.9,7,1,4,3,2,0,0,1
14,0,99.5,12,26,4,2,2,0,0,1
126,2,136.8,12,24,4,1,0,1,3,0
1,1,133.0,9,7,4,0,1,0,0,1
67,2,95.4,12,5,4,1,2,3,0,1
12,0,100.0,10,12,2,3,1,0,0,1
4,0,75.51,11,26,4,2,2,0,3,1
64,1,73.95,3,9,4,4,1,0,0,0
2,2,133.0,8,19,4,2,0,3,0,1
134,0,89.25,7,13,4,4,0,3,0,1
0,2,106.0,8,19,4,1,0,0,0,1
2,1,100.47,3,27,3,1,2,0,0,1
69,1,135.9,9,11,4,1,2,0,0,1
38,2,157.5,10,14,4,2,0,0,3,1
56,0,90.0,4,17,4,0,2,3,0,0
0,0,65.0,7,19,2,1,0,0,0,1
28,1,89.0,5,9,2,2,1,0,0,1
88,0,71.0,10,7,2,2,0,0,0,1
34,0,124.65,3,24,4,3,1,0,0,0
179,1,90.9,10,28,4,2,2,0,0,1
96,1,67.5,2,13,4,1,1,0,0,1
79,2,52.85,11,18,4,4,0,0,0,1
11,2,205.0,11,7,4,2,1,0,0,1
16,0,107.0,8,28,3,3,2,0,3,1
65,0,152.1,8,20,4,1,1,0,0,0
51,0,65.0,5,22,2,0,1,0,0,1
64,1,99.3,4,17,4,1,2,0,0,1
18,0,79.0,3,25,3,2,0,3,0,1
197,0,160.6,12,21,3,4,1,1,0,1
28,0,113.1,4,12,4,3,0,0,0,1
13,1,75.0,10,6,3,3,0,0,3,1
148,1,112.2,8,1,4,4,1,0,3,0
48,2,177.3,8,18,4,3,2,0,3,1
1,0,121.0,6,11,4,1,0,0,0,1
286,0,90.0,10,16,3,0,1,0,0,0
1,0,101.0,3,3,4,2,0,0,0,0
169,1,0.0,7,9,4,2,2,0,0,1
1,2,133.0,6,28,4,1,0,0,0,1
15,1,109.34,4,20,4,1,0,0,3,1
3,0,123.0,10,19,2,2,1,0,0,1
96,4,166.05,9,1,4,3,1,0,3,1
159,1,119.85,5,26,4,3,0,0,0,0
159,0,187.85,5,26,4,3,0,0,5,0
58,2,159.3,6,10,4,2,1,0,3,1
